job_id,input_file,status,ipc_ms,processing_ms,round_trip_ms
9FFAF852-99A0-458B-8DF3-171C2FD97154,9FFAF852-99A0-458B-8DF3-171C2FD97154.JPEG,ok,0.3018100105691701,199.29503899766132,199.5968490082305
A1876BDC-D9DD-411F-98C2-97AF95DA2247,A1876BDC-D9DD-411F-98C2-97AF95DA2247.JPG,ok,0.3217040211893618,197.05696200253442,197.37866602372378
AC7C816F-DE81-4E44-B31A-EB21DECDEB5F,AC7C816F-DE81-4E44-B31A-EB21DECDEB5F.JPEG,ok,0.298286002362147,187.69701299606822,187.99529899843037
B312A70F-6D99-4B57-9227-FDD87898A8A6,B312A70F-6D99-4B57-9227-FDD87898A8A6.JPEG,ok,0.35901402588933706,125.29082898981869,125.64984301570803
B6B824A1-7018-4DDF-9E93-5E1822BBEEE8,B6B824A1-7018-4DDF-9E93-5E1822BBEEE8.JPEG,ok,0.27889502234756947,180.5636549834162,180.84255000576377
B96E9D2D-8405-43C4-9B4E-291C4D264D38,B96E9D2D-8405-43C4-9B4E-291C4D264D38.JPEG,ok,0.3292149631306529,203.74215001356788,204.07136497669853
BD7342C6-F366-4CB7-9A9B-8AF242C5BDC6,BD7342C6-F366-4CB7-9A9B-8AF242C5BDC6.JPG,ok,0.34536601742729545,206.07855697744526,206.42392299487256
C257A5FE-2CDB-410A-89CC-08CDD9C20BAF,C257A5FE-2CDB-410A-89CC-08CDD9C20BAF.JPEG,ok,0.3529599925968796,193.2366999972146,193.58965998981148
CAE106E4-E01B-4CBE-8266-DB4806FE7322,CAE106E4-E01B-4CBE-8266-DB4806FE7322.JPEG,ok,0.3338610113132745,284.7662589920219,285.1001200033352
D0606D7F-BCBE-4177-93D2-2A46B3347858,D0606D7F-BCBE-4177-93D2-2A46B3347858.JPEG,ok,0.30028499895706773,129.53199198818766,129.83227698714472
D13D736E-D0AC-453A-9951-AE3B322AACDD,D13D736E-D0AC-453A-9951-AE3B322AACDD.JPEG,ok,0.3561550111044198,194.12176997866482,194.47792498976924
D2C415AD-6068-4468-8FC2-73F1228FD587,D2C415AD-6068-4468-8FC2-73F1228FD587.JPEG,ok,0.36624199128709733,202.38679900649004,202.75304099777713
D4D01651-C91E-4DEF-A4CF-8B75E56ADC1A,D4D01651-C91E-4DEF-A4CF-8B75E56ADC1A.JPEG,ok,0.46035999548621476,186.67170801199973,187.13206800748594
DBDAC1E2-853D-4C37-B38A-E5516C220F05,DBDAC1E2-853D-4C37-B38A-E5516C220F05.JPEG,ok,0.27596799191087484,197.36570899840444,197.64167699031532
EBC79D63-F3D7-4A57-8D89-56023E6171BA,EBC79D63-F3D7-4A57-8D89-56023E6171BA.JPEG,ok,0.3031759988516569,211.06361199053936,211.366787989391
ECB4B38C-1412-4444-B387-75042D247D2F,ECB4B38C-1412-4444-B387-75042D247D2F.JPEG,ok,0.3323889977764338,195.14141001855023,195.47379901632667
EF457311-B3F1-47BE-A9F6-BE2941D6306D,EF457311-B3F1-47BE-A9F6-BE2941D6306D.JPEG,ok,0.518671004101634,192.95057500130497,193.4692460054066
FB43072E-4317-4847-A694-126C743FFF69,FB43072E-4317-4847-A694-126C743FFF69.JPEG,ok,0.4108040011487901,203.05457900394686,203.46538300509565
FullSizeRender,FullSizeRender.jpg,ok,0.3565370279829949,208.49815898691304,208.85469601489604
IMG_3494,IMG_3494.jpg,ok,0.2959640114568174,298.11946299741976,298.4154270088766
IMG_3495,IMG_3495.jpg,ok,0.2932729839812964,286.90954999183305,287.20282297581434
IMG_3496,IMG_3496.jpg,ok,0.26476799394004047,306.2067870050669,306.4715549990069
IMG_3501,IMG_3501.jpg,ok,0.39029199979268014,217.63007499976084,218.02036699955352
IMG_3502,IMG_3502.jpg,ok,0.29940801323391497,282.9964499978814,283.29585801111534
IMG_3512,IMG_3512.jpg,ok,0.25452999398112297,197.43195601040497,197.6864860043861
IMG_3513,IMG_3513.jpg,ok,0.2798199711833149,201.59075601259246,201.87057598377578
IMG_3514,IMG_3514.jpg,ok,0.3801329876296222,311.669343005633,312.0494759932626
IMG_3515,IMG_3515.jpg,ok,0.3343419812154025,295.64600600861013,295.98034798982553
IMG_3517,IMG_3517.jpg,ok,0.26831802097149193,292.5734349992126,292.8417530201841
IMG_3524,IMG_3524.jpg,ok,0.3136140003334731,196.27384000341408,196.58745400374755
IMG_3533,IMG_3533.jpg,ok,0.37322298157960176,202.82234001206234,203.19556299364194
IMG_3534,IMG_3534.jpg,ok,0.27518600109033287,301.9687969936058,302.2439829946961
IMG_3535,IMG_3535.jpg,ok,0.31856901478022337,299.8864910041448,300.205060018925
IMG_3536,IMG_3536.jpg,ok,0.31185802072286606,198.2938449946232,198.60570301534608
IMG_3537,IMG_3537.jpg,ok,0.3296170034445822,196.39079700573348,196.72041400917806
IMG_3538,IMG_3538.jpg,ok,0.35143300192430615,300.89059899910353,301.24203200102784
IMG_3539,IMG_3539.jpg,ok,0.24688796838745475,199.93659501778893,200.1834829861764
IMG_3541,IMG_3541.jpg,ok,0.3209669957868755,307.1649940102361,307.485961006023
IMG_3542,IMG_3542.jpg,ok,0.284278008621186,284.69532998860814,284.9796079972293
IMG_3548,IMG_3548.jpg,ok,0.314580014673993,207.03212698572315,207.34670700039715
IMG_3549,IMG_3549.jpg,ok,0.3787140012718737,286.8771450011991,287.25585900247097
IMG_3577,IMG_3577.jpg,ok,0.27551999664865434,300.0254149956163,300.30093499226496
IMG_3585,IMG_3585.jpg,ok,0.30954298563301563,209.78696600650437,210.0965089921374
IMG_3586,IMG_3586.jpg,ok,0.3402360016480088,197.48647397500463,197.82670997665264
IMG_3587,IMG_3587.jpg,ok,0.29974899371154606,190.82094100303948,191.12068999675103
IMG_3589,IMG_3589.JPG,ok,0.2936560194939375,210.2767699980177,210.57042601751164
IMG_3593,IMG_3593.JPG,ok,0.36527798511087894,201.0818620037753,201.4471399888862
IMG_3599,IMG_3599.jpg,ok,0.2711310226004571,296.64936498738825,296.9204960099887
IMG_3604,IMG_3604.JPG,ok,0.3264370025135577,202.01258797897026,202.33902498148382
IMG_3605,IMG_3605.JPG,ok,0.31682595727033913,195.80062801833265,196.11745397560298
IMG_3606,IMG_3606.JPG,ok,0.3449000068940222,202.59226899361238,202.9371690005064
IMG_3607,IMG_3607.JPG,ok,0.3597619943320751,197.81716301804408,198.17692501237616
IMG_3608,IMG_3608.JPG,ok,0.35730600939132273,205.74659100384451,206.10389701323584
IMG_3609,IMG_3609.JPG,ok,0.33453403739258647,197.60106998728588,197.93560402467847
